ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,GOSLIM_ID,GOSLIM_Name,contrast
GO:0051781,positive regulation of cell division,7/159,97/14185,0.07216494845360824,6.438111910782597,5.721901041005646,1.0750650180401902e-4,0.00364033554570224,0.00322606555211088,ACROYT_G031817/ACROYT_G011372/ACROYT_G010184/ACROYT_G007708/ACROYT_G029490/ACROYT_G009874/ACROYT_G032456,7,NA,NA,10v5
GO:0006779,porphyrin-containing compound biosynthetic process,4/159,23/14185,0.17391304347826086,15.515449822258685,7.417595184024896,1.1399050854641089e-4,0.00365876579371636,0.00324239843887057,ACROYT_G032710/ACROYT_G008089/ACROYT_G000004/ACROYT_G004649,4,NA,NA,10v5
GO:0033014,tetrapyrrole biosynthetic process,4/159,23/14185,0.17391304347826086,15.515449822258685,7.417595184024896,1.1399050854641089e-4,0.00365876579371636,0.00324239843887057,ACROYT_G032710/ACROYT_G008089/ACROYT_G000004/ACROYT_G004649,4,NA,NA,10v5
GO:0007127,meiosis I,7/159,98/14185,0.07142857142857142,6.372416891284815,5.682042693828616,1.1470006350133094e-4,0.00365876579371636,0.00324239843887057,ACROYT_G001680/ACROYT_G011372/ACROYT_G006374/ACROYT_G017013/ACROYT_G001679/ACROYT_G035417/ACROYT_G033190,7,GO:0022414;GO:0140013,reproductive process;meiotic nuclear division,10v5
GO:1901989,positive regulation of cell cycle phase transition,7/159,98/14185,0.07142857142857142,6.372416891284815,5.682042693828616,1.1470006350133094e-4,0.00365876579371636,0.00324239843887057,ACROYT_G031817/ACROYT_G006757/ACROYT_G011400/ACROYT_G010184/ACROYT_G029490/ACROYT_G009874/ACROYT_G032456,7,NA,NA,10v5
GO:0006778,porphyrin-containing compound metabolic process,5/159,44/14185,0.11363636363636365,10.13793596340766,6.463464883211349,1.2677256556754962e-4,0.00397192710798122,0.00351992201204677,ACROYT_G032710/ACROYT_G008089/ACROYT_G000004/ACROYT_G004649/ACROYT_G033380,5,NA,NA,10v5
GO:0071103,DNA conformation change,10/159,210/14185,0.04761904761904761,4.248277927523211,5.049145970549808,1.2812668090262015e-4,0.00397192710798122,0.00351992201204677,ACROYT_G006757/ACROYT_G043168/ACROYT_G011372/ACROYT_G006374/ACROYT_G011400/ACROYT_G036895/ACROYT_G043362/ACROYT_G035417/ACROYT_G005778/ACROYT_G006315,10,NA,NA,10v5
GO:0007093,mitotic cell cycle checkpoint signaling,8/159,134/14185,0.05970149253731343,5.326199192715666,5.357180759778517,1.3185986091229603e-4,0.0040308826926106,0.00357216845424685,ACROYT_G006757/ACROYT_G011372/ACROYT_G017013/ACROYT_G025695/ACROYT_G039442/ACROYT_G035417/ACROYT_G032456/ACROYT_G033190,8,NA,NA,10v5
GO:0072686,mitotic spindle,7/159,101/14185,0.06930693069306931,6.183137181642693,5.565720438470266,1.38661916155859e-4,0.00418075174601432,0.00370498241725748,ACROYT_G006757/ACROYT_G011871/ACROYT_G011372/ACROYT_G020690/ACROYT_G017013/ACROYT_G007708/ACROYT_G032456,7,GO:0043226,organelle,10v5
GO:0044772,mitotic cell cycle phase transition,10/159,213/14185,0.04694835680751173,4.18844302713556,4.991949469446512,1.439331451353774e-4,0.00428103854652656,0.00379385658514728,ACROYT_G001680/ACROYT_G009087/ACROYT_G006757/ACROYT_G011372/ACROYT_G020690/ACROYT_G017013/ACROYT_G001679/ACROYT_G043362/ACROYT_G041592/ACROYT_G032456,10,NA,NA,10v5
GO:0016321,female meiosis chromosome segregation,3/159,10/14185,0.3,26.764150943396228,8.67731388042963,1.565282339110945e-4,0.00459358190451092,0.0040708325254352,ACROYT_G020690/ACROYT_G017013/ACROYT_G005778,3,GO:0007059;GO:0022414,chromosome segregation;reproductive process,10v5
GO:1901987,regulation of cell cycle phase transition,13/159,356/14185,0.03651685393258427,3.2578086354321245,4.593542581721155,1.8726941199088143e-4,0.00532516360698137,0.00471916026865132,ACROYT_G012516/ACROYT_G031817/ACROYT_G006757/ACROYT_G011871/ACROYT_G011372/ACROYT_G011400/ACROYT_G017013/ACROYT_G039442/ACROYT_G010184/ACROYT_G029490/ACROYT_G009874/ACROYT_G032456/ACROYT_G033190,13,NA,NA,10v5
GO:0090306,meiotic spindle assembly,4/159,26/14185,0.15384615384615383,13.725205611998064,6.914586240285417,1.8747848930010123e-4,0.00532516360698137,0.00471916026865132,ACROYT_G001680/ACROYT_G011372/ACROYT_G017013/ACROYT_G001679,4,GO:0007010;GO:0022414,cytoskeleton organization;reproductive process,10v5
GO:0031966,mitochondrial membrane,15/159,456/14185,0.03289473684210526,2.934665673618007,4.470950906709295,1.8871547539506928e-4,0.00532516360698137,0.00471916026865132,ACROYT_G002619/ACROYT_G032710/ACROYT_G039803/ACROYT_G008089/ACROYT_G031846/ACROYT_G013502/ACROYT_G006428/ACROYT_G019581/ACROYT_G004649/ACROYT_G032843/ACROYT_G003439/ACROYT_G038478/ACROYT_G002760/ACROYT_G030553/ACROYT_G032847,15,NA,NA,10v5
GO:0009263,deoxyribonucleotide biosynthetic process,3/159,11/14185,0.2727272727272727,24.331046312178387,8.241672449823282,2.134569645122767e-4,0.00587273473614401,0.00520441783212169,ACROYT_G009087/ACROYT_G019824/ACROYT_G007652,3,GO:0055086;GO:1901135,nucleobase-containing small molecule metabolic process;carbohydrate derivative metabolic process,10v5
GO:0035046,pronuclear migration,3/159,11/14185,0.2727272727272727,24.331046312178387,8.241672449823282,2.134569645122767e-4,0.00587273473614401,0.00520441783212169,ACROYT_G017013/ACROYT_G007708/ACROYT_G029490,3,NA,NA,10v5
GO:0045931,positive regulation of mitotic cell cycle,9/159,185/14185,0.04864864864864865,4.3401325854156045,4.868739729261986,2.3846548996156672e-4,0.0064125823188775,0.00568283078834023,ACROYT_G031817/ACROYT_G006757/ACROYT_G011372/ACROYT_G018461/ACROYT_G011400/ACROYT_G010184/ACROYT_G029490/ACROYT_G009874/ACROYT_G032456,9,NA,NA,10v5
GO:0045787,positive regulation of cell cycle,13/159,365/14185,0.03561643835616438,3.1774791074351683,4.4872205258779365,2.389058383225604e-4,0.0064125823188775,0.00568283078834023,ACROYT_G001680/ACROYT_G031817/ACROYT_G006757/ACROYT_G011372/ACROYT_G018461/ACROYT_G011400/ACROYT_G001679/ACROYT_G010184/ACROYT_G007708/ACROYT_G041592/ACROYT_G029490/ACROYT_G009874/ACROYT_G032456,13,NA,NA,10v5
GO:0046148,pigment biosynthetic process,6/159,81/14185,0.07407407407407407,6.6084323317027716,5.389442592514792,2.928361794822409e-4,0.0077654509763905,0.00688174306379952,ACROYT_G032710/ACROYT_G008089/ACROYT_G026623/ACROYT_G000004/ACROYT_G004649/ACROYT_G025463,6,NA,NA,10v5
GO:0000212,meiotic spindle organization,5/159,53/14185,0.09433962264150944,8.416399667734664,5.7591746955269665,3.088994611727799e-4,0.00809390135763438,0.00717281580893685,ACROYT_G001680/ACROYT_G011372/ACROYT_G020690/ACROYT_G017013/ACROYT_G001679,5,GO:0007010;GO:0022414,cytoskeleton organization;reproductive process,10v5
GO:0005828,kinetochore microtubule,3/159,13/14185,0.2307692307692308,20.5878084179971,7.522686408858184,3.6393833475082223e-4,0.00910259403166545,0.00806671930972815,ACROYT_G017013/ACROYT_G007708/ACROYT_G032456,3,NA,NA,10v5
GO:0007144,female meiosis I,3/159,13/14185,0.2307692307692308,20.5878084179971,7.522686408858184,3.6393833475082223e-4,0.00910259403166545,0.00806671930972815,ACROYT_G001680/ACROYT_G011372/ACROYT_G001679,3,GO:0022414;GO:0140013,reproductive process;meiotic nuclear division,10v5
GO:0035186,syncytial blastoderm mitotic cell cycle,3/159,13/14185,0.2307692307692308,20.5878084179971,7.522686408858184,3.6393833475082223e-4,0.00910259403166545,0.00806671930972815,ACROYT_G001680/ACROYT_G001679/ACROYT_G029490,3,GO:0000278,mitotic cell cycle,10v5
GO:0051315,attachment of mitotic spindle microtubules to kinetochore,3/159,13/14185,0.2307692307692308,20.5878084179971,7.522686408858184,3.6393833475082223e-4,0.00910259403166545,0.00806671930972815,ACROYT_G017013/ACROYT_G000625/ACROYT_G032456,3,NA,NA,10v5
GO:0017004,cytochrome complex assembly,4/159,31/14185,0.12903225806451613,11.511462771353216,6.23785699167276,3.777576003324889e-4,0.00934207279024503,0.0082789453981798,ACROYT_G031846/ACROYT_G004649/ACROYT_G038478/ACROYT_G030553,4,GO:0065003,protein-containing complex assembly,10v5
GO:0061982,meiosis I cell cycle process,8/159,158/14185,0.05063291139240506,4.5171562773664515,4.733352157873477,4.061134654505302e-4,0.00993173041618463,0.00880150001730798,ACROYT_G001680/ACROYT_G011372/ACROYT_G006374/ACROYT_G017013/ACROYT_G001679/ACROYT_G035417/ACROYT_G033190/ACROYT_G004447,8,GO:0022414,reproductive process,10v5
GO:0009060,aerobic respiration,5/159,57/14185,0.08771929824561403,7.82577512964802,5.497687722044672,4.347820987990997e-4,0.01051599340062437,0.00931927390485519,ACROYT_G036614/ACROYT_G000004/ACROYT_G004649/ACROYT_G038478/ACROYT_G005778,5,GO:0006091,generation of precursor metabolites and energy,10v5
GO:0031570,DNA integrity checkpoint signaling,7/159,125/14185,0.056,4.995974842767295,4.777669434356741,5.139988003972332e-4,0.01229686260515554,0.01089748028759808,ACROYT_G006757/ACROYT_G011372/ACROYT_G017013/ACROYT_G039442/ACROYT_G025577/ACROYT_G035417/ACROYT_G033190,7,NA,NA,10v5
GO:0000776,kinetochore,6/159,91/14185,0.06593406593406594,5.882230976570599,4.974539579430057,5.486852965562208e-4,0.01298555201849722,0.01150779688193183,ACROYT_G006387/ACROYT_G017013/ACROYT_G025695/ACROYT_G000625/ACROYT_G032456/ACROYT_G025257,6,GO:0043226,organelle,10v5
GO:0035173,histone kinase activity,3/159,15/14185,0.2,17.842767295597483,6.948725550121204,5.695290824575475e-4,0.01305764073426106,0.01157168190563416,ACROYT_G017544/ACROYT_G006757/ACROYT_G011372,3,GO:0003824;GO:0016740;GO:0140096,"catalytic activity;transferase activity;catalytic activity, acting on a protein",10v5
GO:0051305,chromosome movement towards spindle pole,3/159,15/14185,0.2,17.842767295597483,6.948725550121204,5.695290824575475e-4,0.01305764073426106,0.01157168190563416,ACROYT_G006387/ACROYT_G010184/ACROYT_G032456,3,GO:0007018,microtubule-based movement,10v5
GO:0051303,establishment of chromosome localization,5/159,63/14185,0.07936507936507936,7.080463212538684,5.149793830415049,6.915623917892243e-4,0.01569204973534106,0.01390629530098136,ACROYT_G006387/ACROYT_G017013/ACROYT_G010184/ACROYT_G035417/ACROYT_G032456,5,NA,NA,10v5
GO:1902850,microtubule cytoskeleton organization involved in mitosis,8/159,174/14185,0.04597701149425287,4.101785585194824,4.3831147147681,7.687129669431824e-4,0.01726466571675453,0.01529994766644164,ACROYT_G011871/ACROYT_G011372/ACROYT_G020690/ACROYT_G005718/ACROYT_G017013/ACROYT_G007708/ACROYT_G032456/ACROYT_G025257,8,GO:0007010,cytoskeleton organization,10v5
GO:0050000,chromosome localization,5/159,68/14185,0.07352941176470588,6.559840917499075,4.8930158272670825,9.806268692737147e-4,0.02171557364650636,0.01924434250793959,ACROYT_G006387/ACROYT_G017013/ACROYT_G010184/ACROYT_G035417/ACROYT_G032456,5,NA,NA,10v5
GO:0016538,cyclin-dependent protein serine/threonine kinase regulator activity,3/159,18/14185,0.16666666666666666,14.868972746331236,6.268629563193333,9.964892950009734e-4,0.02171557364650636,0.01924434250793959,ACROYT_G001680/ACROYT_G001679/ACROYT_G029490,3,GO:0098772,molecular function regulator activity,10v5
GO:0033301,cell cycle comprising mitosis without cytokinesis,3/159,18/14185,0.16666666666666666,14.868972746331236,6.268629563193333,9.964892950009734e-4,0.02171557364650636,0.01924434250793959,ACROYT_G001680/ACROYT_G001679/ACROYT_G029490,3,GO:0000278,mitotic cell cycle,10v5
GO:0045862,positive regulation of proteolysis,12/159,373/14185,0.032171581769437,2.8701502352167534,3.897028962520601,0.00101696932459567,0.02194460277877538,0.01944730813700508,ACROYT_G031817/ACROYT_G009087/ACROYT_G006757/ACROYT_G011372/ACROYT_G009718/ACROYT_G019824/ACROYT_G017013/ACROYT_G018411/ACROYT_G010184/ACROYT_G029490/ACROYT_G009874/ACROYT_G032456,12,NA,NA,10v5
GO:0006281,DNA repair,12/159,377/14185,0.03183023872679045,2.839697712827186,3.8546305626113297,0.00111450787219222,0.02381584297762226,0.02110560129966477,ACROYT_G031817/ACROYT_G009087/ACROYT_G006757/ACROYT_G043168/ACROYT_G035302/ACROYT_G001909/ACROYT_G006374/ACROYT_G011400/ACROYT_G025577/ACROYT_G041592/ACROYT_G033190/ACROYT_G039131,12,GO:0006281,DNA repair,10v5
GO:0090068,positive regulation of cell cycle process,10/159,280/14185,0.03571428571428571,3.1862084456424076,3.933834573874452,0.00123402542562068,0.02562349020557663,0.02270753836817404,ACROYT_G031817/ACROYT_G006757/ACROYT_G011372/ACROYT_G011400/ACROYT_G010184/ACROYT_G007708/ACROYT_G041592/ACROYT_G029490/ACROYT_G009874/ACROYT_G032456,10,NA,NA,10v5
GO:0005819,spindle,10/159,282/14185,0.03546099290780142,3.1636112226236675,3.907333891896954,0.00130161928220026,0.02652651889002578,0.0235078024358391,ACROYT_G006757/ACROYT_G011871/ACROYT_G011372/ACROYT_G020690/ACROYT_G005718/ACROYT_G006387/ACROYT_G017013/ACROYT_G010184/ACROYT_G007708/ACROYT_G032456,10,GO:0043226,organelle,10v5
GO:0016627,"oxidoreductase activity, acting on the CH-CH group of donors",5/159,73/14185,0.0684931506849315,6.110536745067631,4.660845077330595,0.00135108877833819,0.02728207707451722,0.02417737813868357,ACROYT_G040979/ACROYT_G004649/ACROYT_G032843/ACROYT_G033380/ACROYT_G032847,5,GO:0003824;GO:0016491,catalytic activity;oxidoreductase activity,10v5
GO:0007135,meiosis II,3/159,20/14185,0.15,13.382075471698114,5.899716750899439,0.00136945763146745,0.0274016022441806,0.02428330135032719,ACROYT_G017013/ACROYT_G025577/ACROYT_G029490,3,GO:0022414;GO:0140013,reproductive process;meiotic nuclear division,10v5
GO:0000228,nuclear chromosome,12/159,388/14185,0.03092783505154639,2.7591908189068275,3.740825816072129,0.0014236366548465,0.02822904754339778,0.02501658341802342,ACROYT_G043168/ACROYT_G011372/ACROYT_G006387/ACROYT_G011400/ACROYT_G017013/ACROYT_G043362/ACROYT_G025577/ACROYT_G035417/ACROYT_G041592/ACROYT_G032456/ACROYT_G009537/ACROYT_G005778,12,GO:0000228;GO:0043226;GO:0005694,nuclear chromosome;organelle;chromosome,10v5
GO:0045333,cellular respiration,6/159,110/14185,0.05454545454545454,4.866209262435677,4.333995977902659,0.00148149057711709,0.02911393535923853,0.02580077104697338,ACROYT_G013502/ACROYT_G036614/ACROYT_G000004/ACROYT_G004649/ACROYT_G038478/ACROYT_G005778,6,GO:0006091,generation of precursor metabolites and energy,10v5
GO:0032781,positive regulation of ATP-dependent activity,4/159,45/14185,0.08888888888888889,7.930118798043327,4.95739172847238,0.00158393441634887,0.0300670540701615,0.02664542489873467,ACROYT_G002619/ACROYT_G026803/ACROYT_G036895/ACROYT_G005778,4,NA,NA,10v5
GO:0000307,cyclin-dependent protein kinase holoenzyme complex,3/159,21/14185,0.14285714285714285,12.74483378256963,5.7344869579630515,0.00158463347212118,0.0300670540701615,0.02664542489873467,ACROYT_G001680/ACROYT_G006757/ACROYT_G001679,3,NA,NA,10v5
GO:0003993,acid phosphatase activity,3/159,21/14185,0.14285714285714285,12.74483378256963,5.7344869579630515,0.00158463347212118,0.0300670540701615,0.02664542489873467,ACROYT_G037998/ACROYT_G007286/ACROYT_G041018,3,GO:0003824;GO:0016787,catalytic activity;hydrolase activity,10v5
GO:0051307,meiotic chromosome separation,3/159,21/14185,0.14285714285714285,12.74483378256963,5.7344869579630515,0.00158463347212118,0.0300670540701615,0.02664542489873467,ACROYT_G006374/ACROYT_G035417/ACROYT_G005778,3,GO:0022414,reproductive process,10v5
GO:0005759,mitochondrial matrix,11/159,343/14185,0.03206997084548105,2.86108513486257,3.714880808370669,0.00168608044360323,0.03171848766128817,0.02810892543406918,ACROYT_G002619/ACROYT_G032710/ACROYT_G039803/ACROYT_G008089/ACROYT_G006428/ACROYT_G000004/ACROYT_G042319/ACROYT_G021504/ACROYT_G002760/ACROYT_G030553/ACROYT_G038132,11,NA,NA,10v5
GO:0007076,mitotic chromosome condensation,4/159,46/14185,0.08695652173913043,7.757724911129341,4.887661081831741,0.00171981840990283,0.03207898576437409,0.0284283988719889,ACROYT_G043168/ACROYT_G035417/ACROYT_G005778/ACROYT_G006315,4,NA,NA,10v5
GO:0006310,DNA recombination,7/159,154/14185,0.04545454545454545,4.055174385363064,4.058663618380461,0.00174753258216387,0.03232201019615712,0.02864376713621997,ACROYT_G031817/ACROYT_G006757/ACROYT_G006374/ACROYT_G011400/ACROYT_G035417/ACROYT_G033190/ACROYT_G039131,7,GO:0006310,DNA recombination,10v5
GO:0008608,attachment of spindle microtubules to kinetochore,3/159,22/14185,0.13636363636363635,12.165523156089192,5.580123303204921,0.00181984002503304,0.03310304045535318,0.02933591619300769,ACROYT_G017013/ACROYT_G000625/ACROYT_G032456,3,NA,NA,10v5
GO:0043539,protein serine/threonine kinase activator activity,3/159,22/14185,0.13636363636363635,12.165523156089192,5.580123303204921,0.00181984002503304,0.03310304045535318,0.02933591619300769,ACROYT_G001680/ACROYT_G006387/ACROYT_G001679,3,GO:0098772,molecular function regulator activity,10v5
GO:0051310,metaphase chromosome alignment,4/159,48/14185,0.08333333333333333,7.434486373165618,4.754303270630881,0.0020154786866194,0.03601976145266198,0.03192071449426464,ACROYT_G006387/ACROYT_G017013/ACROYT_G035417/ACROYT_G032456,4,NA,NA,10v5
GO:0000077,DNA damage checkpoint signaling,6/159,117/14185,0.05128205128205128,4.5750685373326885,4.134206155422105,0.00202928233536123,0.03601976145266198,0.03192071449426464,ACROYT_G006757/ACROYT_G011372/ACROYT_G017013/ACROYT_G039442/ACROYT_G025577/ACROYT_G033190,6,NA,NA,10v5
GO:0008574,plus-end-directed microtubule motor activity,3/159,23/14185,0.13043478260869565,11.63658736669401,5.4354429378181415,0.00207571745250604,0.03625915962671269,0.03213286916870255,ACROYT_G020690/ACROYT_G007708/ACROYT_G032456,3,GO:0003774;GO:0003824;GO:0016853;GO:0140657,cytoskeletal motor activity;catalytic activity;isomerase activity;ATP-dependent activity,10v5
GO:0042440,pigment metabolic process,7/159,162/14185,0.04320987654320987,3.8549188601599504,3.8910052436476543,0.00232915558444713,0.0403659168611664,0.03577227764592235,ACROYT_G032710/ACROYT_G008089/ACROYT_G026623/ACROYT_G000004/ACROYT_G004649/ACROYT_G033380/ACROYT_G025463,7,NA,NA,10v5
GO:0000794,condensed nuclear chromosome,5/159,85/14185,0.0588235294117647,5.24787273399926,4.182177002485488,0.00265028385773072,0.04524679881430899,0.04009771548956913,ACROYT_G011372/ACROYT_G006387/ACROYT_G017013/ACROYT_G032456/ACROYT_G005778,5,GO:0043226;GO:0005694;GO:0000228,organelle;chromosome;nuclear chromosome,10v5
GO:0000217,DNA secondary structure binding,3/159,25/14185,0.12,10.705660377358493,5.17123738126952,0.00265190233850334,0.04524679881430899,0.04009771548956913,ACROYT_G039442/ACROYT_G035417/ACROYT_G033190,3,GO:0003677,DNA binding,10v5
GO:0007500,mesodermal cell fate determination,2/9,18/14185,0.1111111111111111,175.12345679012344,18.62508870216022,5.446392503060352e-5,0.03183509260350753,0.01408726860094869,ACROYT_G006033/ACROYT_G024293,2,NA,NA,25v10
GO:0060693,regulation of branching involved in salivary gland morphogenesis,2/9,20/14185,0.1,157.61111111111111,17.659282043930567,6.759043015606694e-5,0.03183509260350753,0.01408726860094869,ACROYT_G006033/ACROYT_G024293,2,NA,NA,25v10
GO:2001028,positive regulation of endothelial cell chemotaxis,2/9,35/14185,0.05714285714285714,90.06349206349206,13.292274006754749,2.1062219958016976e-4,0.04488052994905809,0.01985997302472567,ACROYT_G006033/ACROYT_G024293,2,NA,NA,25v10
GO:0001710,mesodermal cell fate commitment,2/9,37/14185,0.05405405405405406,85.1951951951952,12.920651369919884,2.356000917003516e-4,0.04488052994905809,0.01985997302472567,ACROYT_G006033/ACROYT_G024293,2,NA,NA,25v10
GO:2001026,regulation of endothelial cell chemotaxis,2/9,44/14185,0.04545454545454545,71.64141414141415,11.824680784114198,3.3388082507535287e-4,0.04488052994905809,0.01985997302472567,ACROYT_G006033/ACROYT_G024293,2,NA,NA,25v10
GO:0060688,regulation of morphogenesis of a branching structure,2/9,45/14185,0.04444444444444444,70.04938271604938,11.68920880020531,3.4929514256984456e-4,0.04488052994905809,0.01985997302472567,ACROYT_G006033/ACROYT_G024293,2,NA,NA,25v10
GO:2001239,regulation of extrinsic apoptotic signaling pathway in absence of ligand,2/9,45/14185,0.04444444444444444,70.04938271604938,11.68920880020531,3.4929514256984456e-4,0.04488052994905809,0.01985997302472567,ACROYT_G006033/ACROYT_G024293,2,NA,NA,25v10
GO:0048333,mesodermal cell differentiation,2/9,47/14185,0.0425531914893617,67.06855791962175,11.431244966884686,3.811509974442301e-4,0.04488052994905809,0.01985997302472567,ACROYT_G006033/ACROYT_G024293,2,GO:0030154,cell differentiation,25v10
GO:0006929,substrate-dependent cell migration,2/9,50/14185,0.04,63.04444444444445,11.07347066973811,4.314976806907914e-4,0.04516342391230284,0.01998515573725771,ACROYT_G006033/ACROYT_G024293,2,GO:0048870,cell motility,25v10
GO:0009263,deoxyribonucleotide biosynthetic process,2/17,11/14185,0.18181818181818185,151.71122994652407,17.32069404651045,7.388343514065786e-5,0.02992489260980627,0.02351477575338107,ACROYT_G006706/ACROYT_G009087,2,GO:0055086;GO:1901135,nucleobase-containing small molecule metabolic process;carbohydrate derivative metabolic process,25v5
GO:0009200,deoxyribonucleoside triphosphate metabolic process,2/17,13/14185,0.15384615384615383,128.3710407239819,15.914622796979309,1.0463249164267928e-4,0.02992489260980627,0.02351477575338107,ACROYT_G006706/ACROYT_G009087,2,GO:0055086,nucleobase-containing small molecule metabolic process,25v5
GO:0051383,kinetochore organization,2/17,17/14185,0.1176470588235294,98.16608996539792,13.885274226467969,1.81922390408832e-4,0.03468653577128397,0.02725644235248114,ACROYT_G043168/ACROYT_G000625,2,NA,NA,25v5
GO:0071324,cellular response to disaccharide stimulus,4/223,10/14185,0.4,25.443946188340806,9.77209681900894,1.1593182889439828e-5,0.02245019866540022,0.02174026875530216,ACROYT_G021042/ACROYT_G021035/ACROYT_G009085/ACROYT_G026620,4,NA,NA,5v10
GO:0071329,cellular response to sucrose stimulus,4/223,10/14185,0.4,25.443946188340806,9.77209681900894,1.1593182889439828e-5,0.02245019866540022,0.02174026875530216,ACROYT_G021042/ACROYT_G021035/ACROYT_G009085/ACROYT_G026620,4,NA,NA,5v10
GO:0004089,carbonate dehydratase activity,4/70,19/13093,0.21052631578947367,39.37744360902256,12.27284079225266,2.7330322894588933e-6,0.00578582935678447,0.00536537391562193,ACROYT_G040177/ACROYT_G040168/ACROYT_G040178/ACROYT_G040174,4,GO:0003824;GO:0016829,catalytic activity;lyase activity,30v1
GO:0031012,extracellular matrix,11/70,395/13093,0.02784810126582278,5.20878842676311,6.227080485777436,7.163387173318031e-6,0.00758244532295713,0.00703143004117796,ACROYT_G020559/ACROYT_G026578/ACROYT_G032993/ACROYT_G033601/ACROYT_G019632/ACROYT_G042255/ACROYT_G035261/ACROYT_G021670/ACROYT_G042464/ACROYT_G031934/ACROYT_G021665,11,GO:0031012;GO:0030312,extracellular matrix;external encapsulating structure,30v1
GO:0015701,bicarbonate transport,4/70,30/13093,0.13333333333333333,24.93904761904762,9.623710067995884,1.8485118714612393e-5,0.01304433210627814,0.01209640224657968,ACROYT_G040177/ACROYT_G040168/ACROYT_G040178/ACROYT_G040174,4,NA,NA,30v1
GO:0010811,positive regulation of cell-substrate adhesion,5/70,67/13093,0.07462686567164178,13.958422174840084,7.796155399936817,2.8223014153413637e-5,0.01493703024069416,0.0138515582621359,ACROYT_G020559/ACROYT_G026578/ACROYT_G025889/ACROYT_G016164/ACROYT_G031934,5,NA,NA,30v1
GO:0097205,renal filtration,3/70,14/13093,0.21428571428571427,40.08061224489796,10.72592126990832,5.107205736958273e-5,0.02162390909028132,0.02005250252510985,ACROYT_G026578/ACROYT_G030497/ACROYT_G016076,3,GO:0003014,renal system process,30v1
GO:0032352,positive regulation of hormone metabolic process,3/70,16/13093,0.1875,35.07053571428571,9.997269272940777,7.79716692600899e-5,0.02751100397060171,0.02551178301229257,ACROYT_G042339/ACROYT_G040363/ACROYT_G031934,3,NA,NA,30v1
GO:0035640,exploration behavior,4/70,47/13093,0.0851063829787234,15.91854103343465,7.511611066156528,1.1234910847968024e-4,0.02973038283143538,0.02756987990981627,ACROYT_G026578/ACROYT_G021670/ACROYT_G025889/ACROYT_G021665,4,NA,NA,30v1
GO:0050850,positive regulation of calcium-mediated signaling,4/70,47/13093,0.0851063829787234,15.91854103343465,7.511611066156528,1.1234910847968024e-4,0.02973038283143538,0.02756987990981627,ACROYT_G021551/ACROYT_G040363/ACROYT_G029319/ACROYT_G025889,4,NA,NA,30v1
GO:0016836,hydro-lyase activity,4/70,49/13093,0.08163265306122448,15.26880466472303,7.33629414183782,1.323876826428087e-4,0.03114052490609178,0.02887754714957172,ACROYT_G040177/ACROYT_G040168/ACROYT_G040178/ACROYT_G040174,4,GO:0003824;GO:0016829,catalytic activity;lyase activity,30v1
GO:0062023,collagen-containing extracellular matrix,8/70,291/13093,0.0274914089347079,5.142071674030437,5.23867782812898,1.5453719495419515e-4,0.03271552417180311,0.03033809143048146,ACROYT_G008002/ACROYT_G020559/ACROYT_G026578/ACROYT_G032993/ACROYT_G019632/ACROYT_G042255/ACROYT_G021670/ACROYT_G021665,8,NA,NA,30v1
GO:0016835,carbon-oxygen lyase activity,4/70,54/13093,0.07407407407407407,13.855026455026454,6.939756143614529,1.9367153227888953e-4,0.03727296671221901,0.0345643452344621,ACROYT_G040177/ACROYT_G040168/ACROYT_G040178/ACROYT_G040174,4,GO:0003824;GO:0016829,catalytic activity;lyase activity,30v1
GO:0007158,neuron cell-cell adhesion,4/70,58/13093,0.06896551724137931,12.899507389162562,6.658615848072193,2.556785482814587e-4,0.04510595722598734,0.04182811338113337,ACROYT_G029319/ACROYT_G021670/ACROYT_G025889/ACROYT_G021665,4,GO:0007155,cell adhesion,30v1
