"Plot Title: 20248478"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 20248478, SEN S/N: 20248478)","Intensity, Lux (LGR S/N: 20248478, SEN S/N: 20248478)","End Of File (LGR S/N: 20248478)"
1503,02/17/24 05:10:00 PM,18.521,0.0,
1504,02/17/24 05:15:00 PM,18.521,0.0,
1505,02/17/24 05:20:00 PM,18.521,0.0,
1506,02/17/24 05:25:00 PM,18.521,0.0,
1507,02/17/24 05:30:00 PM,18.521,0.0,
1508,02/17/24 05:35:00 PM,18.521,0.0,
1509,02/17/24 05:40:00 PM,18.521,0.0,
1510,02/17/24 05:45:00 PM,18.521,0.0,
1511,02/17/24 05:50:00 PM,18.521,0.0,
1512,02/17/24 05:55:00 PM,18.521,0.0,
1513,02/17/24 06:00:00 PM,18.521,0.0,
1514,02/17/24 06:05:00 PM,18.521,0.0,
1515,02/17/24 06:10:00 PM,18.521,0.0,
1516,02/17/24 06:15:00 PM,18.521,0.0,
1517,02/17/24 06:20:00 PM,18.521,0.0,
1518,02/17/24 06:25:00 PM,18.521,0.0,
1519,02/17/24 06:30:00 PM,18.521,0.0,
1520,02/17/24 06:35:00 PM,18.521,0.0,
1521,02/17/24 06:40:00 PM,18.521,0.0,
1522,02/17/24 06:45:00 PM,18.521,0.0,
1523,02/17/24 06:50:00 PM,18.521,0.0,
1524,02/17/24 06:55:00 PM,18.521,0.0,
1525,02/17/24 07:00:00 PM,18.521,0.0,
1526,02/17/24 07:05:00 PM,18.521,0.0,
1527,02/17/24 07:10:00 PM,18.521,0.0,
1528,02/17/24 07:15:00 PM,18.521,0.0,
1529,02/17/24 07:20:00 PM,18.521,0.0,
1530,02/17/24 07:25:00 PM,18.521,0.0,
1531,02/17/24 07:30:00 PM,18.521,0.0,
1532,02/17/24 07:35:00 PM,18.521,0.0,
1533,02/17/24 07:40:00 PM,18.521,0.0,
1534,02/17/24 07:45:00 PM,18.426,0.0,
1535,02/17/24 07:50:00 PM,18.426,0.0,
1536,02/17/24 07:55:00 PM,18.426,0.0,
1537,02/17/24 08:00:00 PM,18.521,0.0,
1538,02/17/24 08:05:00 PM,18.521,0.0,
1539,02/17/24 08:10:00 PM,18.521,0.0,
1540,02/17/24 08:15:00 PM,18.521,0.0,
1541,02/17/24 08:20:00 PM,18.521,0.0,
1542,02/17/24 08:25:00 PM,18.521,0.0,
1543,02/17/24 08:30:00 PM,18.521,0.0,
1544,02/17/24 08:35:00 PM,18.521,0.0,
1545,02/17/24 08:40:00 PM,18.521,0.0,
1546,02/17/24 08:45:00 PM,18.521,0.0,
1547,02/17/24 08:50:00 PM,18.521,0.0,
1548,02/17/24 08:55:00 PM,18.521,0.0,
1549,02/17/24 09:00:00 PM,18.521,0.0,
1550,02/17/24 09:05:00 PM,18.521,0.0,
1551,02/17/24 09:10:00 PM,18.521,0.0,
1552,02/17/24 09:15:00 PM,18.521,0.0,
1553,02/17/24 09:20:00 PM,18.521,0.0,
1554,02/17/24 09:25:00 PM,18.521,0.0,
1555,02/17/24 09:30:00 PM,18.521,0.0,
1556,02/17/24 09:35:00 PM,18.521,0.0,
1557,02/17/24 09:40:00 PM,18.521,0.0,
1558,02/17/24 09:45:00 PM,18.521,0.0,
1559,02/17/24 09:50:00 PM,18.521,0.0,
1560,02/17/24 09:55:00 PM,18.521,0.0,
1561,02/17/24 10:00:00 PM,18.521,0.0,
1562,02/17/24 10:05:00 PM,18.521,0.0,
1563,02/17/24 10:10:00 PM,18.521,0.0,
1564,02/17/24 10:15:00 PM,18.521,0.0,
1565,02/17/24 10:20:00 PM,18.521,0.0,
1566,02/17/24 10:25:00 PM,18.521,0.0,
1567,02/17/24 10:30:00 PM,18.521,0.0,
1568,02/17/24 10:35:00 PM,18.521,0.0,
1569,02/17/24 10:40:00 PM,18.521,0.0,
1570,02/17/24 10:45:00 PM,18.616,0.0,
1571,02/17/24 10:50:00 PM,18.616,0.0,
1572,02/17/24 10:55:00 PM,18.616,0.0,
1573,02/17/24 11:00:00 PM,18.616,0.0,
1574,02/17/24 11:05:00 PM,18.521,0.0,
1575,02/17/24 11:10:00 PM,18.616,0.0,
1576,02/17/24 11:15:00 PM,18.616,0.0,
1577,02/17/24 11:20:00 PM,18.616,0.0,
1578,02/17/24 11:25:00 PM,18.616,0.0,
1579,02/17/24 11:30:00 PM,18.616,0.0,
1580,02/17/24 11:35:00 PM,18.616,0.0,
1581,02/17/24 11:40:00 PM,18.616,0.0,
1582,02/17/24 11:45:00 PM,18.616,0.0,
1583,02/17/24 11:50:00 PM,18.616,0.0,
1584,02/17/24 11:55:00 PM,18.616,0.0,
1585,02/18/24 12:00:00 AM,18.616,0.0,
1586,02/18/24 12:05:00 AM,18.616,0.0,
1587,02/18/24 12:10:00 AM,18.616,0.0,
1588,02/18/24 12:15:00 AM,18.616,0.0,
1589,02/18/24 12:20:00 AM,18.616,0.0,
1590,02/18/24 12:25:00 AM,18.616,0.0,
1591,02/18/24 12:30:00 AM,18.616,0.0,
1592,02/18/24 12:35:00 AM,18.616,0.0,
1593,02/18/24 12:40:00 AM,18.616,0.0,
1594,02/18/24 12:45:00 AM,18.616,0.0,
1595,02/18/24 12:50:00 AM,18.616,0.0,
1596,02/18/24 12:55:00 AM,18.616,0.0,
1597,02/18/24 01:00:00 AM,18.616,0.0,
1598,02/18/24 01:05:00 AM,18.616,0.0,
1599,02/18/24 01:10:00 AM,18.616,0.0,
1600,02/18/24 01:15:00 AM,18.616,0.0,
1601,02/18/24 01:20:00 AM,18.616,0.0,
1602,02/18/24 01:25:00 AM,18.616,0.0,
1603,02/18/24 01:30:00 AM,18.616,0.0,
1604,02/18/24 01:35:00 AM,18.616,0.0,
1605,02/18/24 01:40:00 AM,18.616,0.0,
1606,02/18/24 01:45:00 AM,18.616,0.0,
1607,02/18/24 01:50:00 AM,18.616,0.0,
1608,02/18/24 01:55:00 AM,18.616,0.0,
1609,02/18/24 02:00:00 AM,18.616,0.0,
1610,02/18/24 02:05:00 AM,18.616,0.0,
1611,02/18/24 02:10:00 AM,18.616,0.0,
1612,02/18/24 02:15:00 AM,18.616,0.0,
1613,02/18/24 02:20:00 AM,18.616,0.0,
1614,02/18/24 02:25:00 AM,18.616,0.0,
1615,02/18/24 02:30:00 AM,18.616,0.0,
1616,02/18/24 02:35:00 AM,18.616,0.0,
1617,02/18/24 02:40:00 AM,18.616,0.0,
1618,02/18/24 02:45:00 AM,18.616,0.0,
1619,02/18/24 02:50:00 AM,18.616,0.0,
1620,02/18/24 02:55:00 AM,18.616,0.0,
1621,02/18/24 03:00:00 AM,18.616,0.0,
1622,02/18/24 03:05:00 AM,18.616,0.0,
1623,02/18/24 03:10:00 AM,18.616,0.0,
1624,02/18/24 03:15:00 AM,18.616,0.0,
1625,02/18/24 03:20:00 AM,18.616,0.0,
1626,02/18/24 03:25:00 AM,18.616,0.0,
1627,02/18/24 03:30:00 AM,18.616,0.0,
1628,02/18/24 03:35:00 AM,18.616,0.0,
1629,02/18/24 03:40:00 AM,18.616,0.0,
1630,02/18/24 03:45:00 AM,18.616,0.0,
1631,02/18/24 03:50:00 AM,18.616,0.0,
1632,02/18/24 03:55:00 AM,18.616,0.0,
1633,02/18/24 04:00:00 AM,18.616,0.0,
1634,02/18/24 04:05:00 AM,18.616,0.0,
1635,02/18/24 04:10:00 AM,18.616,0.0,
1636,02/18/24 04:15:00 AM,18.616,0.0,
1637,02/18/24 04:20:00 AM,18.616,0.0,
1638,02/18/24 04:25:00 AM,18.616,0.0,
1639,02/18/24 04:30:00 AM,18.616,0.0,
1640,02/18/24 04:35:00 AM,18.616,0.0,
1641,02/18/24 04:40:00 AM,18.616,0.0,
1642,02/18/24 04:45:00 AM,18.616,0.0,
1643,02/18/24 04:50:00 AM,18.616,0.0,
1644,02/18/24 04:55:00 AM,18.616,0.0,
1645,02/18/24 05:00:00 AM,18.616,0.0,
1646,02/18/24 05:05:00 AM,18.616,0.0,
1647,02/18/24 05:10:00 AM,18.616,0.0,
1648,02/18/24 05:15:00 AM,18.616,0.0,
1649,02/18/24 05:20:00 AM,18.616,0.0,
1650,02/18/24 05:25:00 AM,18.616,0.0,
1651,02/18/24 05:30:00 AM,18.616,0.0,
1652,02/18/24 05:35:00 AM,18.616,0.0,
1653,02/18/24 05:40:00 AM,18.616,0.0,
1654,02/18/24 05:45:00 AM,18.616,0.0,
1655,02/18/24 05:50:00 AM,18.616,0.0,
1656,02/18/24 05:55:00 AM,18.616,0.0,
1657,02/18/24 06:00:00 AM,18.616,0.0,
1658,02/18/24 06:05:00 AM,18.616,0.0,
1659,02/18/24 06:10:00 AM,18.616,0.0,
1660,02/18/24 06:15:00 AM,18.616,0.0,
1661,02/18/24 06:20:00 AM,18.616,0.0,
1662,02/18/24 06:25:00 AM,18.616,0.0,
1663,02/18/24 06:30:00 AM,18.616,0.0,
1664,02/18/24 06:35:00 AM,18.616,0.0,
1665,02/18/24 06:40:00 AM,18.616,0.0,
1666,02/18/24 06:45:00 AM,18.616,0.0,
1667,02/18/24 06:50:00 AM,18.616,0.0,
1668,02/18/24 06:55:00 AM,18.711,0.0,
1669,02/18/24 07:00:00 AM,18.711,0.0,
1670,02/18/24 07:05:00 AM,18.616,0.0,
1671,02/18/24 07:10:00 AM,18.616,0.0,
1672,02/18/24 07:15:00 AM,18.711,0.0,
1673,02/18/24 07:20:00 AM,18.616,0.0,
1674,02/18/24 07:25:00 AM,18.616,0.0,
1675,02/18/24 07:30:00 AM,18.616,0.0,
1676,02/18/24 07:35:00 AM,18.711,0.0,
1677,02/18/24 07:40:00 AM,18.711,0.0,
1678,02/18/24 07:45:00 AM,18.711,0.0,
1679,02/18/24 07:50:00 AM,18.711,0.0,
1680,02/18/24 07:55:00 AM,18.616,0.0,
1681,02/18/24 08:00:00 AM,18.711,0.0,
1682,02/18/24 08:05:00 AM,18.616,0.0,
1683,02/18/24 08:10:00 AM,18.616,0.0,
1684,02/18/24 08:15:00 AM,18.711,0.0,
1685,02/18/24 08:20:00 AM,18.616,10.8,
1686,02/18/24 08:25:00 AM,18.616,10.8,
1687,02/18/24 08:30:00 AM,18.616,0.0,
1688,02/18/24 08:35:00 AM,18.616,0.0,
1689,02/18/24 08:40:00 AM,18.616,0.0,
1690,02/18/24 08:45:00 AM,18.616,0.0,
1691,02/18/24 08:50:00 AM,18.616,0.0,
1692,02/18/24 08:55:00 AM,18.616,0.0,
1693,02/18/24 09:00:00 AM,18.616,10.8,
1694,02/18/24 09:05:00 AM,18.616,0.0,
1695,02/18/24 09:10:00 AM,18.616,10.8,
1696,02/18/24 09:15:00 AM,18.616,0.0,
1697,02/18/24 09:20:00 AM,18.616,0.0,
1698,02/18/24 09:25:00 AM,18.616,0.0,
1699,02/18/24 09:30:00 AM,18.616,0.0,
1700,02/18/24 09:35:00 AM,18.616,10.8,
1701,02/18/24 09:40:00 AM,18.616,10.8,
1702,02/18/24 09:45:00 AM,18.616,10.8,
1703,02/18/24 09:50:00 AM,18.616,10.8,
1704,02/18/24 09:55:00 AM,18.616,0.0,
1705,02/18/24 10:00:00 AM,18.616,10.8,
1706,02/18/24 10:05:00 AM,18.616,10.8,
1707,02/18/24 10:10:00 AM,18.616,21.5,
1708,02/18/24 10:15:00 AM,18.521,0.0,
1709,02/18/24 10:20:00 AM,18.521,10.8,
1710,02/18/24 10:25:00 AM,18.521,0.0,
1711,02/18/24 10:30:00 AM,18.521,21.5,
1712,02/18/24 10:35:00 AM,18.521,21.5,
1713,02/18/24 10:40:00 AM,18.521,10.8,
1714,02/18/24 10:45:00 AM,18.616,21.5,
1715,02/18/24 10:50:00 AM,18.616,10.8,
1716,02/18/24 10:55:00 AM,18.521,21.5,
1717,02/18/24 11:00:00 AM,18.616,10.8,
1718,02/18/24 11:05:00 AM,18.616,32.3,
1719,02/18/24 11:10:00 AM,18.616,32.3,
1720,02/18/24 11:15:00 AM,18.616,21.5,
1721,02/18/24 11:20:00 AM,18.616,21.5,
1722,02/18/24 11:25:00 AM,18.616,32.3,
1723,02/18/24 11:30:00 AM,18.616,32.3,
1724,02/18/24 11:35:00 AM,18.616,32.3,
1725,02/18/24 11:40:00 AM,18.616,32.3,
1726,02/18/24 11:45:00 AM,18.616,43.1,
1727,02/18/24 11:50:00 AM,18.616,32.3,
1728,02/18/24 11:55:00 AM,18.616,32.3,
1729,02/18/24 12:00:00 PM,18.616,43.1,
1730,02/18/24 12:05:00 PM,18.616,32.3,
1731,02/18/24 12:10:00 PM,18.616,32.3,
1732,02/18/24 12:15:00 PM,18.616,32.3,
1733,02/18/24 12:20:00 PM,18.616,32.3,
1734,02/18/24 12:25:00 PM,18.616,43.1,
1735,02/18/24 12:30:00 PM,18.616,53.8,
1736,02/18/24 12:35:00 PM,18.616,43.1,
1737,02/18/24 12:40:00 PM,18.616,53.8,
1738,02/18/24 12:45:00 PM,18.616,64.6,
1739,02/18/24 12:50:00 PM,18.616,10.8,
1740,02/18/24 12:55:00 PM,18.616,0.0,
1741,02/18/24 01:00:00 PM,18.616,0.0,
1742,02/18/24 01:05:00 PM,18.616,53.8,
1743,02/18/24 01:10:00 PM,18.616,53.8,
1744,02/18/24 01:15:00 PM,18.616,43.1,
1745,02/18/24 01:20:00 PM,18.616,0.0,
1746,02/18/24 01:25:00 PM,18.521,10.8,
1747,02/18/24 01:30:00 PM,18.521,10.8,
1748,02/18/24 01:35:00 PM,18.616,0.0,
1749,02/18/24 01:40:00 PM,18.521,0.0,
1750,02/18/24 01:45:00 PM,18.521,10.8,
1751,02/18/24 01:50:00 PM,18.616,43.1,
1752,02/18/24 01:55:00 PM,18.521,10.8,
1753,02/18/24 02:00:00 PM,18.521,21.5,
1754,02/18/24 02:05:00 PM,18.521,0.0,
1755,02/18/24 02:10:00 PM,18.521,0.0,
1756,02/18/24 02:15:00 PM,18.616,0.0,
1757,02/18/24 02:20:00 PM,18.616,10.8,
1758,02/18/24 02:25:00 PM,18.616,10.8,
1759,02/18/24 02:30:00 PM,18.616,0.0,
1760,02/18/24 02:35:00 PM,18.616,0.0,
1761,02/18/24 02:40:00 PM,18.616,0.0,
1762,02/18/24 02:45:00 PM,18.616,0.0,
1763,02/18/24 02:50:00 PM,18.616,0.0,
1764,02/18/24 02:55:00 PM,18.616,0.0,
1765,02/18/24 03:00:00 PM,18.616,0.0,
1766,02/18/24 03:05:00 PM,18.616,10.8,
1767,02/18/24 03:10:00 PM,18.616,0.0,
1768,02/18/24 03:15:00 PM,18.616,0.0,
1769,02/18/24 03:20:00 PM,18.616,0.0,
1770,02/18/24 03:25:00 PM,18.616,0.0,
1771,02/18/24 03:30:00 PM,18.616,0.0,
1772,02/18/24 03:35:00 PM,18.616,0.0,
1773,02/18/24 03:40:00 PM,18.616,0.0,
1774,02/18/24 03:45:00 PM,18.616,0.0,
1775,02/18/24 03:50:00 PM,18.521,0.0,
1776,02/18/24 03:55:00 PM,18.521,0.0,
1777,02/18/24 04:00:00 PM,18.521,0.0,
1778,02/18/24 04:05:00 PM,18.521,0.0,
1779,02/18/24 04:10:00 PM,18.521,0.0,
1780,02/18/24 04:15:00 PM,18.521,0.0,
1781,02/18/24 04:20:00 PM,18.521,0.0,
1782,02/18/24 04:25:00 PM,18.521,0.0,
1783,02/18/24 04:30:00 PM,18.521,0.0,
1784,02/18/24 04:35:00 PM,18.521,0.0,
1785,02/18/24 04:40:00 PM,18.521,0.0,
1786,02/18/24 04:45:00 PM,18.521,0.0,
1787,02/18/24 04:50:00 PM,18.616,0.0,
1788,02/18/24 04:55:00 PM,18.616,0.0,
1789,02/18/24 05:00:00 PM,18.616,0.0,
1790,02/18/24 05:05:00 PM,18.616,0.0,
1791,02/18/24 05:10:00 PM,18.616,0.0,
1792,02/18/24 05:15:00 PM,18.616,0.0,
1793,02/18/24 05:20:00 PM,18.616,0.0,
1794,02/18/24 05:25:00 PM,18.616,0.0,
1795,02/18/24 05:30:00 PM,18.616,0.0,
1796,02/18/24 05:35:00 PM,18.616,0.0,
1797,02/18/24 05:40:00 PM,18.616,0.0,
1798,02/18/24 05:45:00 PM,18.616,0.0,
1799,02/18/24 05:50:00 PM,18.616,0.0,
1800,02/18/24 05:55:00 PM,18.616,0.0,
1801,02/18/24 06:00:00 PM,18.616,0.0,
1802,02/18/24 06:05:00 PM,18.616,0.0,
1803,02/18/24 06:10:00 PM,18.616,0.0,
1804,02/18/24 06:15:00 PM,18.616,0.0,
1805,02/18/24 06:20:00 PM,18.616,0.0,
1806,02/18/24 06:25:00 PM,18.616,0.0,
1807,02/18/24 06:30:00 PM,18.616,0.0,
1808,02/18/24 06:35:00 PM,18.616,0.0,
1809,02/18/24 06:40:00 PM,18.616,0.0,
1810,02/18/24 06:45:00 PM,18.616,0.0,
1811,02/18/24 06:50:00 PM,18.616,0.0,
1812,02/18/24 06:55:00 PM,18.616,0.0,
1813,02/18/24 07:00:00 PM,18.616,0.0,
1814,02/18/24 07:05:00 PM,18.616,0.0,
1815,02/18/24 07:10:00 PM,18.616,0.0,
1816,02/18/24 07:15:00 PM,18.616,0.0,
1817,02/18/24 07:20:00 PM,18.616,0.0,
1818,02/18/24 07:25:00 PM,18.616,0.0,
1819,02/18/24 07:30:00 PM,18.616,0.0,
1820,02/18/24 07:35:00 PM,18.616,0.0,
1821,02/18/24 07:40:00 PM,18.616,0.0,
1822,02/18/24 07:45:00 PM,18.616,0.0,
1823,02/18/24 07:50:00 PM,18.616,0.0,
1824,02/18/24 07:55:00 PM,18.616,0.0,
1825,02/18/24 08:00:00 PM,18.616,0.0,
1826,02/18/24 08:05:00 PM,18.616,0.0,
1827,02/18/24 08:10:00 PM,18.616,0.0,
1828,02/18/24 08:15:00 PM,18.616,0.0,
1829,02/18/24 08:20:00 PM,18.616,0.0,
1830,02/18/24 08:25:00 PM,18.616,0.0,
1831,02/18/24 08:30:00 PM,18.616,0.0,
1832,02/18/24 08:35:00 PM,18.616,0.0,
1833,02/18/24 08:40:00 PM,18.616,0.0,
1834,02/18/24 08:45:00 PM,18.616,0.0,
1835,02/18/24 08:50:00 PM,18.616,0.0,
1836,02/18/24 08:55:00 PM,18.616,0.0,
1837,02/18/24 09:00:00 PM,18.616,0.0,
1838,02/18/24 09:05:00 PM,18.616,0.0,
1839,02/18/24 09:10:00 PM,18.616,0.0,
1840,02/18/24 09:15:00 PM,18.616,0.0,
1841,02/18/24 09:20:00 PM,18.616,0.0,
1842,02/18/24 09:25:00 PM,18.616,0.0,
1843,02/18/24 09:30:00 PM,18.616,0.0,
1844,02/18/24 09:35:00 PM,18.616,0.0,
1845,02/18/24 09:40:00 PM,18.616,0.0,
1846,02/18/24 09:45:00 PM,18.616,0.0,
1847,02/18/24 09:50:00 PM,18.616,0.0,
1848,02/18/24 09:55:00 PM,18.616,0.0,
1849,02/18/24 10:00:00 PM,18.616,0.0,
1850,02/18/24 10:05:00 PM,18.616,0.0,
1851,02/18/24 10:10:00 PM,18.616,0.0,
1852,02/18/24 10:15:00 PM,18.616,0.0,
1853,02/18/24 10:20:00 PM,18.616,0.0,
1854,02/18/24 10:25:00 PM,18.616,0.0,
1855,02/18/24 10:30:00 PM,18.616,0.0,
1856,02/18/24 10:35:00 PM,18.616,0.0,
1857,02/18/24 10:40:00 PM,18.616,0.0,
1858,02/18/24 10:45:00 PM,18.616,0.0,
1859,02/18/24 10:50:00 PM,18.616,0.0,
1860,02/18/24 10:55:00 PM,18.616,0.0,
1861,02/18/24 11:00:00 PM,18.616,0.0,
1862,02/18/24 11:05:00 PM,18.616,0.0,
1863,02/18/24 11:10:00 PM,18.616,0.0,
1864,02/18/24 11:15:00 PM,18.616,0.0,
1865,02/18/24 11:20:00 PM,18.616,0.0,
1866,02/18/24 11:25:00 PM,18.616,0.0,
1867,02/18/24 11:30:00 PM,18.616,0.0,
1868,02/18/24 11:35:00 PM,18.711,0.0,
1869,02/18/24 11:40:00 PM,18.616,0.0,
1870,02/18/24 11:45:00 PM,18.711,0.0,
1871,02/18/24 11:50:00 PM,18.616,0.0,
1872,02/18/24 11:55:00 PM,18.711,0.0,
1873,02/19/24 12:00:00 AM,18.711,0.0,
1874,02/19/24 12:05:00 AM,18.616,0.0,
1875,02/19/24 12:10:00 AM,18.616,0.0,
1876,02/19/24 12:15:00 AM,18.711,0.0,
1877,02/19/24 12:20:00 AM,18.711,0.0,
1878,02/19/24 12:25:00 AM,18.711,0.0,
1879,02/19/24 12:30:00 AM,18.711,0.0,
1880,02/19/24 12:35:00 AM,18.711,0.0,
1881,02/19/24 12:40:00 AM,18.711,0.0,
1882,02/19/24 12:45:00 AM,18.711,0.0,
1883,02/19/24 12:50:00 AM,18.711,0.0,
1884,02/19/24 12:55:00 AM,18.616,0.0,
1885,02/19/24 01:00:00 AM,18.616,0.0,
1886,02/19/24 01:05:00 AM,18.616,0.0,
1887,02/19/24 01:10:00 AM,18.616,0.0,
1888,02/19/24 01:15:00 AM,18.711,0.0,
1889,02/19/24 01:20:00 AM,18.711,0.0,
1890,02/19/24 01:25:00 AM,18.616,0.0,
1891,02/19/24 01:30:00 AM,18.711,0.0,
1892,02/19/24 01:35:00 AM,18.616,0.0,
1893,02/19/24 01:40:00 AM,18.616,0.0,
1894,02/19/24 01:45:00 AM,18.711,0.0,
1895,02/19/24 01:50:00 AM,18.616,0.0,
1896,02/19/24 01:55:00 AM,18.711,0.0,
1897,02/19/24 02:00:00 AM,18.711,0.0,
1898,02/19/24 02:05:00 AM,18.711,0.0,
1899,02/19/24 02:10:00 AM,18.711,0.0,
1900,02/19/24 02:15:00 AM,18.711,0.0,
1901,02/19/24 02:20:00 AM,18.711,0.0,
1902,02/19/24 02:25:00 AM,18.711,0.0,
1903,02/19/24 02:30:00 AM,18.711,0.0,
1904,02/19/24 02:35:00 AM,18.711,0.0,
1905,02/19/24 02:40:00 AM,18.711,0.0,
1906,02/19/24 02:45:00 AM,18.711,0.0,
1907,02/19/24 02:50:00 AM,18.711,0.0,
1908,02/19/24 02:55:00 AM,18.711,0.0,
1909,02/19/24 03:00:00 AM,18.711,0.0,
1910,02/19/24 03:05:00 AM,18.711,0.0,
1911,02/19/24 03:10:00 AM,18.711,0.0,
1912,02/19/24 03:15:00 AM,18.711,0.0,
1913,02/19/24 03:20:00 AM,18.711,0.0,
1914,02/19/24 03:25:00 AM,18.711,0.0,
1915,02/19/24 03:30:00 AM,18.711,0.0,
1916,02/19/24 03:35:00 AM,18.711,0.0,
1917,02/19/24 03:40:00 AM,18.711,0.0,
1918,02/19/24 03:45:00 AM,18.616,0.0,
1919,02/19/24 03:50:00 AM,18.711,0.0,
1920,02/19/24 03:55:00 AM,18.616,0.0,
1921,02/19/24 04:00:00 AM,18.616,0.0,
1922,02/19/24 04:05:00 AM,18.711,0.0,
1923,02/19/24 04:10:00 AM,18.711,0.0,
1924,02/19/24 04:15:00 AM,18.616,0.0,
1925,02/19/24 04:20:00 AM,18.616,0.0,
1926,02/19/24 04:25:00 AM,18.711,0.0,
1927,02/19/24 04:30:00 AM,18.616,0.0,
1928,02/19/24 04:35:00 AM,18.711,0.0,
1929,02/19/24 04:40:00 AM,18.711,0.0,
1930,02/19/24 04:45:00 AM,18.711,0.0,
1931,02/19/24 04:50:00 AM,18.711,0.0,
1932,02/19/24 04:55:00 AM,18.711,0.0,
1933,02/19/24 05:00:00 AM,18.616,0.0,
1934,02/19/24 05:05:00 AM,18.711,0.0,
1935,02/19/24 05:10:00 AM,18.711,0.0,
1936,02/19/24 05:15:00 AM,18.711,0.0,
1937,02/19/24 05:20:00 AM,18.711,0.0,
1938,02/19/24 05:25:00 AM,18.711,0.0,
1939,02/19/24 05:30:00 AM,18.711,0.0,
1940,02/19/24 05:35:00 AM,18.616,0.0,
1941,02/19/24 05:40:00 AM,18.711,0.0,
1942,02/19/24 05:45:00 AM,18.616,0.0,
1943,02/19/24 05:50:00 AM,18.711,0.0,
1944,02/19/24 05:55:00 AM,18.711,0.0,
1945,02/19/24 06:00:00 AM,18.711,0.0,
1946,02/19/24 06:05:00 AM,18.711,0.0,
1947,02/19/24 06:10:00 AM,18.616,0.0,
1948,02/19/24 06:15:00 AM,18.616,0.0,
1949,02/19/24 06:20:00 AM,18.711,0.0,
1950,02/19/24 06:25:00 AM,18.711,0.0,
1951,02/19/24 06:30:00 AM,18.711,0.0,
1952,02/19/24 06:35:00 AM,18.616,0.0,
1953,02/19/24 06:40:00 AM,18.711,0.0,
1954,02/19/24 06:45:00 AM,18.616,0.0,
1955,02/19/24 06:50:00 AM,18.711,0.0,
1956,02/19/24 06:55:00 AM,18.711,0.0,
1957,02/19/24 07:00:00 AM,18.711,0.0,
1958,02/19/24 07:05:00 AM,18.616,0.0,
1959,02/19/24 07:10:00 AM,18.616,0.0,
1960,02/19/24 07:15:00 AM,18.616,0.0,
1961,02/19/24 07:20:00 AM,18.616,0.0,
1962,02/19/24 07:25:00 AM,18.616,0.0,
1963,02/19/24 07:30:00 AM,18.616,0.0,
1964,02/19/24 07:35:00 AM,18.616,0.0,
1965,02/19/24 07:40:00 AM,18.616,0.0,
1966,02/19/24 07:45:00 AM,18.616,0.0,
1967,02/19/24 07:50:00 AM,18.616,0.0,
1968,02/19/24 07:55:00 AM,18.616,0.0,
1969,02/19/24 08:00:00 AM,18.616,10.8,
1970,02/19/24 08:05:00 AM,18.616,10.8,
1971,02/19/24 08:10:00 AM,18.616,21.5,
1972,02/19/24 08:15:00 AM,18.616,10.8,
1973,02/19/24 08:20:00 AM,18.616,10.8,
1974,02/19/24 08:25:00 AM,18.616,10.8,
1975,02/19/24 08:30:00 AM,18.616,10.8,
1976,02/19/24 08:35:00 AM,18.616,10.8,
1977,02/19/24 08:40:00 AM,18.616,0.0,
1978,02/19/24 08:45:00 AM,18.616,10.8,
1979,02/19/24 08:50:00 AM,18.616,0.0,
1980,02/19/24 08:55:00 AM,18.616,0.0,
1981,02/19/24 09:00:00 AM,18.616,0.0,
1982,02/19/24 09:05:00 AM,18.616,0.0,
1983,02/19/24 09:10:00 AM,18.616,0.0,
1984,02/19/24 09:15:00 AM,18.616,0.0,
1985,02/19/24 09:20:00 AM,18.616,0.0,
1986,02/19/24 09:25:00 AM,18.616,0.0,
1987,02/19/24 09:30:00 AM,18.616,0.0,
1988,02/19/24 09:35:00 AM,18.616,0.0,
1989,02/19/24 09:40:00 AM,18.616,0.0,
1990,02/19/24 09:45:00 AM,18.616,0.0,
1991,02/19/24 09:50:00 AM,18.616,0.0,
1992,02/19/24 09:55:00 AM,18.616,0.0,
1993,02/19/24 10:00:00 AM,18.616,0.0,
1994,02/19/24 10:05:00 AM,18.616,0.0,
1995,02/19/24 10:10:00 AM,18.616,0.0,
1996,02/19/24 10:15:00 AM,18.616,0.0,
1997,02/19/24 10:20:00 AM,18.616,0.0,
1998,02/19/24 10:25:00 AM,18.616,0.0,
1999,02/19/24 10:30:00 AM,18.616,10.8,
2000,02/19/24 10:35:00 AM,18.616,0.0,
2001,02/19/24 10:40:00 AM,18.616,0.0,
2002,02/19/24 10:45:00 AM,18.616,21.5,
2003,02/19/24 10:50:00 AM,18.616,0.0,
2004,02/19/24 10:55:00 AM,18.616,0.0,
2005,02/19/24 11:00:00 AM,18.616,0.0,
2006,02/19/24 11:05:00 AM,18.616,0.0,
2007,02/19/24 11:10:00 AM,18.616,0.0,
2008,02/19/24 11:15:00 AM,18.616,10.8,
2009,02/19/24 11:20:00 AM,18.616,0.0,
2010,02/19/24 11:25:00 AM,18.616,21.5,
2011,02/19/24 11:30:00 AM,18.616,21.5,
2012,02/19/24 11:35:00 AM,18.616,0.0,
2013,02/19/24 11:40:00 AM,18.616,21.5,
2014,02/19/24 11:45:00 AM,18.616,10.8,
2015,02/19/24 11:50:00 AM,18.616,21.5,
2016,02/19/24 11:55:00 AM,18.616,10.8,
